province,watershed,site_name,monitor_time,water_quality_class,water_temperature,ph_value,dissolved_oxygen,conductivity,turbidity,permanganate_index,ammonia_nitrogen,total_phosphorus,total_nitrogen,chlorophyll_a,algae_density,site_status,longitude,latitude,formatted_address,match_level
湖北省,长江流域,江夏湖心,2023-01-04 08:15:00,Ⅲ,7.8,8.07,10.2,313.5,5.7,4.46,0.025,0.029,0.81,0.005,1466216,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-04 12:16:00,Ⅲ,7.6,8.01,9.96,313.7,8.2,4.72,0.025,0.029,0.89,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-04 16:17:00,Ⅲ,8.3,8.1,10.21,312.9,7.2,4.6,0.025,0.024,0.92,0.003,1236528,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-04 20:18:00,Ⅲ,9.2,8.16,10.71,312,5.5,4.77,0.025,0.023,0.93,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 00:18:00,Ⅲ,9.6,8.07,10.22,313.2,4,4.52,0.025,0.022,0.86,0.006,980182,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 04:19:00,Ⅲ,9.3,8.1,10.41,312.7,3.5,4.52,0.025,0.023,0.85,0.005,1531638,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 08:20:00,Ⅲ,8.8,8.11,10.65,311.6,3.8,4.52,0.025,0.023,0.81,0.006,1213124,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 12:20:00,Ⅲ,8.8,8.14,10.62,311.9,3.8,4.52,0.025,0.021,0.86,0.007,1176733,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 16:21:00,Ⅲ,8.8,8.2,10.99,311.2,3.7,4.78,0.025,0.022,0.83,0.006,1110558,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-05 20:22:00,Ⅲ,9.5,8.25,11.3,311,3.4,4.75,0.025,0.024,0.91,0.006,210406,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 00:22:00,Ⅲ,9.6,8.16,11.2,311.5,3,4.74,0.025,0.024,0.86,0.006,1782917,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 04:23:00,Ⅲ,9.5,8.08,11.06,310.6,2.8,4.72,0.025,0.025,0.83,0.006,1222659,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 08:24:00,Ⅲ,9.4,8.18,11.3,309.7,2.9,4.69,0.025,0.022,0.81,0.016,1638440,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 12:25:00,Ⅲ,8.7,8.18,11.17,310.2,3.9,4.69,0.025,0.022,0.88,0.008,1974586,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 16:25:00,Ⅲ,10,8.3,11.82,307.9,4.5,4.82,0.025,0.02,0.85,0.006,2358129,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-06 20:26:00,Ⅲ,10,8.3,11.82,307.9,4.5,4.98,0.025,0.023,0.88,0.006,2358129,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 00:27:00,Ⅲ,9.7,8.3,11.59,308.5,4.2,4.57,0.025,0.024,0.8,0.009,731501,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 04:27:00,Ⅲ,9.1,8.24,11.62,308.7,5,4.57,0.025,0.024,0.81,0.007,793183,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 08:28:00,Ⅲ,8.8,8.17,11.22,310,6.3,4.81,0.025,0.026,0.76,0.007,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 12:29:00,Ⅲ,9.7,8.24,11.26,309.7,7.3,5.08,0.025,0.023,0.88,0.006,377027,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 16:30:00,Ⅲ,11.6,8.33,11.31,303.7,6.6,4.99,0.025,0.026,0.87,0.006,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-07 20:30:00,Ⅲ,10.9,8.33,11.64,309.1,6.6,4.8,0.025,0.019,0.77,0.009,361735,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 00:31:00,Ⅲ,10.7,8.31,11.56,308.5,5.1,4.93,0.025,0.024,0.79,0.011,429374,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 04:32:00,Ⅲ,9.8,8.28,11.8,308.4,5.4,4.93,0.025,0.022,0.79,0.009,669664,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 08:32:00,Ⅲ,9.3,8.2,11.6,308.6,6.8,4.96,0.025,0.024,0.77,0.007,155075,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 12:33:00,Ⅲ,10.8,8.31,11.81,308.4,5.8,4.65,0.025,0.023,0.87,0.003,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 16:34:00,Ⅲ,10.8,8.31,11.81,308.4,5.8,4.65,0.025,0.023,0.87,0.003,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-08 20:35:00,Ⅲ,11.4,8.38,12.1,306.4,5.1,4.98,0.025,0.023,0.86,0.01,480850,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 00:35:00,Ⅲ,11.2,8.36,11.95,306.3,4.2,4.98,0.025,0.019,0.95,0.012,1345365,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 04:36:00,Ⅲ,10.8,8.34,11.97,306.2,4.8,4.98,0.025,0.02,0.95,0.011,995552,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 08:37:00,Ⅲ,10.2,8.31,12.06,306.2,4.9,4.86,0.025,0.021,0.8,0.011,628555,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 12:37:00,Ⅲ,10.6,8.36,12.74,304.7,5.1,5.28,0.025,0.021,0.87,0.007,158747,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 16:38:00,Ⅲ,11.2,8.46,13.21,303.2,4.9,4.76,0.025,0.02,0.84,0.008,621542,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-09 20:39:00,Ⅲ,11.6,8.48,12.77,303.8,4.6,5.38,0.025,0.019,0.86,0.012,851348,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 00:39:00,Ⅲ,11,8.44,12.95,304.6,5,5.24,0.025,0.02,0.84,0.013,1230959,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 04:40:00,Ⅲ,10.4,8.35,12.73,305,5.2,5.24,0.025,0.022,0.84,0.01,859912,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 08:41:00,Ⅲ,10.3,8.34,12.37,305.7,5.4,5.06,0.025,0.022,0.84,0.012,833602,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 12:42:00,Ⅲ,10.5,8.38,12.87,304.9,5.6,5.2,0.025,0.022,0.84,0.008,679171,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 16:42:00,Ⅲ,11.6,8.52,13.22,302.5,5.3,5.09,0.025,0.021,0.86,0.011,414140,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 17:31:00,Ⅲ,11.6,8.52,13.22,302.5,5.3,5.16,0.025,0.021,0.86,0.011,414140,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-10 21:32:00,Ⅲ,11.3,8.51,13.13,303.5,4.8,5.2,0.025,0.019,0.82,0.015,1007523,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 01:33:00,Ⅲ,10.6,8.42,13.19,303.7,5.4,5.2,0.025,0.021,0.81,0.01,930879,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 05:33:00,Ⅲ,10.2,8.3,12.39,305.3,7.3,4.89,0.025,0.024,0.78,0.01,631850,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 09:34:00,Ⅲ,10,8.26,12.02,305.8,8.3,5.25,0.025,0.023,0.86,0.009,561767,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 13:35:00,Ⅲ,11.2,8.35,12.16,304.8,7.9,5,0.025,0.02,0.85,0.006,22811,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 17:36:00,Ⅲ,12.4,8.42,12.36,302.6,6.9,5.03,0.025,0.021,0.84,0.01,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-11 21:36:00,Ⅲ,12,8.42,12.3,302,7.7,5.34,0.025,0.024,0.82,0.014,1164622,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 01:37:00,Ⅲ,11.2,8.38,12.46,302.9,6.6,5.34,0.025,0.022,0.81,0.011,528613,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 05:38:00,Ⅲ,11.3,8.38,12.36,303.3,6.1,4.81,0.025,0.02,0.79,0.012,1145665,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 09:38:00,Ⅲ,11.1,8.35,12.25,302.9,5.7,5.32,0.025,0.018,0.79,0.012,732416,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 13:39:00,Ⅲ,11.6,8.41,12.49,301.6,5.8,5.44,0.025,0.02,0.83,0.01,484368,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 17:40:00,Ⅲ,12.5,8.45,13.54,311.7,5.3,5.46,0.025,0.02,0.71,0.008,109328,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-12 21:40:00,Ⅲ,12.4,8.44,13.32,311.7,5.3,5.28,0.025,0.018,0.58,0.013,1444233,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 01:41:00,Ⅲ,12.5,8.43,13.01,311.1,5,5.28,0.025,0.019,0.61,0.013,598856,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 05:42:00,Ⅲ,12.3,8.39,12.99,310.4,4.9,5.15,0.025,0.019,0.62,0.012,679912,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 09:43:00,Ⅲ,12.4,8.37,12.81,310.1,4.2,5.17,0.025,0.017,0.67,0.012,842853,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 13:43:00,Ⅲ,12.5,8.42,13.13,309.9,4,5.23,0.025,0.017,0.64,0.01,382295,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 17:44:00,Ⅲ,12.7,8.44,13.87,309.9,4.3,5.02,0.025,0.017,0.58,0.008,712791,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-13 21:45:00,Ⅲ,12.3,8.36,12.84,314.2,7.3,5.14,0.025,0.023,0.6,0.01,272467,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 01:45:00,Ⅲ,11.8,8.32,12.38,315.9,6.7,5.14,0.025,0.025,0.58,0.009,324742,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 05:46:00,Ⅲ,11.6,8.24,11.79,317.5,7.9,4.97,0.025,0.026,0.61,0.009,700026,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 09:47:00,Ⅲ,11.4,8.19,11.41,320.2,27.7,5.57,0.025,0.036,0.71,0.007,1686764,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 13:48:00,Ⅲ,11.1,8.16,11.19,321.3,36.5,5.98,0.025,0.04,1.14,0.007,1462484,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 17:48:00,Ⅲ,10.7,8.14,11.12,321.7,39.4,5.58,0.025,0.044,1.14,0.007,1952268,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-14 21:49:00,Ⅳ,10.2,8.13,11.03,322.2,49.1,6.12,0.025,0.046,1.29,0.007,2116646,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 01:50:00,Ⅳ,9.6,8.12,11.03,320.8,58.8,6.12,0.025,0.056,1.21,0.007,2739897,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 05:50:00,Ⅳ,9,8.11,11.09,319.9,55.7,6.25,0.025,0.061,1.25,0.007,3117628,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 09:51:00,Ⅳ,8.5,8.11,11.15,320.2,48.1,6.17,0.025,0.049,1.22,0.006,1875083,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 13:52:00,Ⅳ,8.2,8.13,11.26,320.2,41.7,5.58,0.025,0.053,1.14,0.006,1714712,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 17:52:00,Ⅳ,8,8.14,11.39,320.2,38,5.22,0.025,0.055,1.12,0.006,1458177,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-15 21:53:00,Ⅲ,7.8,8.14,11.35,321.2,28.5,4.86,0.025,0.05,1,0.006,1650965,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-16 01:54:00,Ⅲ,7.5,8.13,11.23,321.4,22.8,4.86,0.025,0.049,0.95,0.005,1270235,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-16 05:55:00,Ⅲ,7.2,8.1,11.13,321.6,20.2,4.07,0.025,0.048,0.58,0.005,247596,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-16 13:56:00,Ⅲ,7.2,8.16,11.28,320.9,16.6,4.38,0.025,0.039,0.63,0.004,891589,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-16 17:57:00,Ⅲ,7.4,8.2,11.56,322.8,16.1,4.52,0.025,0.038,0.62,0.006,1043313,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-16 21:57:00,Ⅲ,7.2,8.14,11.14,323.4,15.5,4.12,0.025,0.041,0.59,0.005,693168,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 01:58:00,Ⅲ,7,8.12,11.07,323.9,14,4.12,0.025,0.041,0.7,0.005,641682,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 05:59:00,Ⅲ,6.9,8.09,10.96,324.3,13.1,4.14,0.025,0.038,0.63,0.004,517500,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 09:59:00,Ⅲ,6.9,8.09,10.96,324.3,13.1,4.14,0.025,0.038,0.63,0.004,517500,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 14:00:00,Ⅲ,7.8,8.14,10.91,325.4,11.3,4.32,0.026,0.032,0.66,0.003,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 18:01:00,Ⅲ,7.5,8.15,11.51,324.1,11.7,4.47,0.025,0.033,0.69,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-17 22:01:00,Ⅲ,7.2,8.12,11.38,324.1,11.8,4.4,0.025,0.033,0.65,0.004,421375,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 02:02:00,Ⅲ,7.1,8.08,11.17,324.9,11.2,4.4,0.025,0.035,0.66,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 06:03:00,Ⅲ,7.1,8.09,11.01,326.3,10.5,4.33,0.026,0.036,0.6,0.005,295714,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 10:04:00,Ⅲ,6.7,8.06,10.95,326.8,9.9,4.31,0.03,0.034,0.74,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 14:04:00,Ⅲ,7.6,8.13,11.08,326.4,9,4.21,0.032,0.031,0.66,0.002,24758,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 18:05:00,Ⅲ,8.5,8.13,11.25,317.1,9.6,4.83,0.025,0.024,0.64,0.004,--,维护,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-18 22:06:00,Ⅲ,8,8.14,11.4,317,8.3,4.62,0.025,0.026,0.64,0.005,828465,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-19 02:06:00,Ⅲ,8,8.14,11.26,317.4,7.6,4.62,0.025,0.027,0.58,0.005,825648,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-19 06:07:00,Ⅲ,7.9,8.13,11.24,317.6,7.3,4.64,0.025,0.028,0.57,0.004,1126150,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-19 10:08:00,Ⅲ,7.4,8.1,11.27,317.7,8.1,4.44,0.025,0.025,0.63,0.006,645663,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-28 10:21:00,Ⅲ,5.6,8.06,12.04,318.5,7,4.48,0.025,0.026,0.6,0.004,2016806,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-28 14:22:00,Ⅲ,6.7,8.14,12.05,317.5,6.5,4.08,0.025,0.022,0.6,0.003,1856046,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-28 18:22:00,Ⅲ,8.3,8.12,12.18,315.1,5.1,4.42,0.025,0.023,0.64,0.001,1852803,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-28 22:23:00,Ⅲ,7.9,8.14,12.06,316.5,5.4,4.26,0.025,0.023,0.55,0.003,2381935,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 02:24:00,Ⅲ,6.9,8.13,12.43,316.1,6,4.26,0.025,0.025,0.52,0.004,2310612,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 06:24:00,Ⅲ,6.1,8.11,12.52,315.8,5.6,4.12,0.025,0.027,0.52,0.003,231309,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 10:25:00,Ⅲ,5.9,8.1,12.4,316.5,5.8,4.39,0.025,0.026,0.57,0.003,919542,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 14:26:00,Ⅲ,6.7,8.14,12.49,315.5,5.7,4.37,0.025,0.018,0.61,0.002,1970331,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 18:26:00,Ⅲ,8.5,8.13,12.46,314.2,5,4.55,0.025,0.02,0.62,0.002,1094865,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-29 22:27:00,Ⅲ,8.4,8.16,12.54,313.9,5.1,4.32,0.025,0.022,0.55,0.003,2849406,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-30 06:29:00,Ⅲ,6.7,8.14,12.92,314.5,5.3,4.3,0.025,0.028,0.5,0.004,2198513,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-30 10:30:00,Ⅲ,6.4,8.09,12.77,314.7,5.6,4.44,0.025,0.024,0.59,0.003,2098137,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-30 14:30:00,Ⅲ,7.7,8.16,12.78,312.9,5.5,4.3,0.025,0.02,0.6,0.002,1797427,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-30 18:31:00,Ⅲ,9,8.15,13.01,308.3,4.8,4.35,0.025,0.024,0.64,0.001,2050220,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-30 22:32:00,Ⅲ,8.2,8.15,13.3,310.4,4.9,4.48,0.025,0.022,0.6,0.003,2199445,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
湖北省,长江流域,江夏湖心,2023-01-31 02:32:00,Ⅲ,7.8,8.14,13.27,310.3,4.9,4.48,0.025,0.021,0.54,0.003,1880318,正常,114.320884,30.37558,湖北省武汉市江夏区,区县
